country_co,country_na,mean,month
OD,South Sudan,0.0001040352662857,2022-08
UU,Abyei Area,0.0001024082602619,2022-08
KE,Kenya,9.388453072203348e-05,2022-08
UG,Uganda,0.0001209998821976,2022-08
TZ,Tanzania,0.0001348648300249,2022-08
MZ,Mozambique,0.0001304803472228,2022-08
CN,Comoros,6.194760218292165e-05,2022-08
MA,Madagascar,8.779597241424157e-05,2022-08
CV,Cabo Verde,7.249387624518811e-05,2022-08
WI,Western Sahara,8.352632958966543e-05,2022-08
MR,Mauritania,9.980238844566354e-05,2022-08
MO,Morocco,9.862148580094456e-05,2022-08
SP,Spain (Canary Is),6.689680644673612e-05,2022-08
PO,Portugal (Madeira Is),5.461919520861434e-05,2022-08
SP,Spain (Africa),0.0001363291332589,2022-08
AG,Algeria,9.344077603141128e-05,2022-08
ML,Mali,0.0001096046510422,2022-08
UV,Burkina Faso,0.0001105771670019,2022-08
TO,Togo,0.0001071138544757,2022-08
GH,Ghana,0.000100810501543,2022-08
IV,Cote d'Ivoire,8.438256607325197e-05,2022-08
GV,Guinea,8.912060214032787e-05,2022-08
SG,Senegal,0.0001113205754751,2022-08
GA,"Gambia, The",0.0001040432569804,2022-08
PU,Guinea-Bissau,9.794430634309965e-05,2022-08
SL,Sierra Leone,7.160224446802972e-05,2022-08
LI,Liberia,6.540555259884962e-05,2022-08
BN,Benin,0.0001080789508477,2022-08
NI,Nigeria,0.0001113074208111,2022-08
CM,Cameroon,9.501744782440496e-05,2022-08
EK,Equatorial Guinea,9.475831894914732e-05,2022-08
TP,Sao Tome & Principe,8.856891841363558e-05,2022-08
GB,Gabon,0.0001193179898075,2022-08
CF,Rep of the Congo,0.0001588085837468,2022-08
CT,Central African Rep,0.0001060433612125,2022-08
CG,Dem Rep of the Congo,0.0002100049746629,2022-08
CD,Chad,0.0001005550619329,2022-09
MI,Malawi,0.0001784462660607,2022-09
ZA,Zambia,0.000235311311116,2022-09
ZI,Zimbabwe,0.0001745046853633,2022-09
BC,Botswana,0.000145324049359,2022-09
WA,Namibia,0.0001213404870708,2022-09
AO,Angola,0.0002365264757328,2022-09
BY,Burundi,0.0001690804955611,2022-09
RW,Rwanda,0.0001268832479272,2022-09
SF,South Africa,0.0001122040864899,2022-09
LT,Lesotho,0.0001017136835202,2022-09
WZ,Swaziland,0.0001868097209306,2022-09
MF,Mayotte,7.289829314945415e-05,2022-09
NG,Niger,9.700061683732804e-05,2022-09
SU,Sudan,0.000108707896147,2022-09
LY,Libya,7.082887520154605e-05,2022-09
UU,Koualou Area,9.679512811893438e-05,2022-09
TS,Tunisia,8.541415931405241e-05,2022-09
EG,Egypt,8.852519412286651e-05,2022-09
EG,Bir Tawil,8.620852159295025e-05,2022-09
SU,Halaib Triangle,8.707033711371963e-05,2022-09
ER,Eritrea,0.0001058195427551,2022-09
ET,Ethiopia,8.777708111008581e-05,2022-09
DJ,Djibouti,0.0001102759198091,2022-09
SO,Somalia,7.80446691678789e-05,2022-09
OD,South Sudan,0.0001049361134152,2022-09
UU,Abyei Area,0.0001182226395895,2022-09
KE,Kenya,9.107368911983296e-05,2022-09
UG,Uganda,0.0001075599561811,2022-09
TZ,Tanzania,0.000144500034042,2022-09
MZ,Mozambique,0.0001824018377586,2022-09
CN,Comoros,7.712011868557356e-05,2022-09
MA,Madagascar,0.0001055575581059,2022-09
CV,Cabo Verde,6.336616472272319e-05,2022-09
WI,Western Sahara,6.931695890675642e-05,2022-09
MR,Mauritania,8.851829581914157e-05,2022-09
MO,Morocco,8.275832713227444e-05,2022-09
SP,Spain (Canary Is),6.190272962820095e-05,2022-09
PO,Portugal (Madeira Is),5.475976419242564e-05,2022-09
SP,Spain (Africa),0.0001122974582745,2022-09
AG,Algeria,7.038181621354562e-05,2022-09
ML,Mali,0.000101772632451,2022-09
UV,Burkina Faso,0.0001198950957285,2022-09
TO,Togo,0.000107053694567,2022-09
GH,Ghana,9.71412974935788e-05,2022-09
IV,Cote d'Ivoire,9.281165507259583e-05,2022-09
GV,Guinea,0.0001061597447112,2022-09
SG,Senegal,0.0001183388041121,2022-09
GA,"Gambia, The",0.0001145579600486,2022-09
PU,Guinea-Bissau,0.0001080903639614,2022-09
SL,Sierra Leone,9.25596441185818e-05,2022-09
LI,Liberia,7.985402489778724e-05,2022-09
BN,Benin,0.0001168526499745,2022-09
NI,Nigeria,0.0001147707202673,2022-09
CM,Cameroon,8.719289622714527e-05,2022-09
EK,Equatorial Guinea,7.608111316360302e-05,2022-09
TP,Sao Tome & Principe,9.08296332141058e-05,2022-09
GB,Gabon,9.593247284822664e-05,2022-09
CF,Rep of the Congo,0.0001282666920719,2022-09
CT,Central African Rep,0.0001035557745868,2022-09
CG,Dem Rep of the Congo,0.0001827115572514,2022-09
CD,Chad,9.402936607553148e-05,2022-10
MI,Malawi,0.0002237624488449,2022-10
ZA,Zambia,0.0002471120397319,2022-10
ZI,Zimbabwe,0.0001948376066301,2022-10
BC,Botswana,0.0001630927013344,2022-10
WA,Namibia,0.0001272096880537,2022-10
AO,Angola,0.0002081437974874,2022-10
BY,Burundi,0.000176915981324,2022-10
RW,Rwanda,0.000138611593797,2022-10
SF,South Africa,0.0001127232467423,2022-10
LT,Lesotho,9.25624822777082e-05,2022-10
WZ,Swaziland,0.0001679978274263,2022-10
MF,Mayotte,7.820538744122271e-05,2022-10
NG,Niger,7.328627003449688e-05,2022-10
SU,Sudan,9.478170763990497e-05,2022-10
LY,Libya,5.299927388561918e-05,2022-10
UU,Koualou Area,0.0001401332802539,2022-10
TS,Tunisia,6.771315721177937e-05,2022-10
EG,Egypt,7.115572356291662e-05,2022-10
EG,Bir Tawil,7.329353423207033e-05,2022-10
SU,Halaib Triangle,7.342205931746721e-05,2022-10
ER,Eritrea,9.25365943831344e-05,2022-10
ET,Ethiopia,9.104238888123508e-05,2022-10
DJ,Djibouti,8.331671658327903e-05,2022-10
SO,Somalia,7.057120691989365e-05,2022-10
OD,South Sudan,0.0001314233111895,2022-10
UU,Abyei Area,0.0001350395457772,2022-10
KE,Kenya,9.70052214259878e-05,2022-10
UG,Uganda,0.0001307918328776,2022-10
TZ,Tanzania,0.0001569317471764,2022-10
MZ,Mozambique,0.0002099562065403,2022-10
CN,Comoros,7.583628703585199e-05,2022-10
MA,Madagascar,0.0001283638000713,2022-10
CV,Cabo Verde,6.415995981780115e-05,2022-10
WI,Western Sahara,5.334941770141424e-05,2022-10
MR,Mauritania,7.338876243129252e-05,2022-10
MO,Morocco,6.802292662492468e-05,2022-10
SP,Spain (Canary Is),5.428435254697201e-05,2022-10
PO,Portugal (Madeira Is),3.837914305740237e-05,2022-10
SP,Spain (Africa),0.000100596010517,2022-10
AG,Algeria,5.870054127931941e-05,2022-10
ML,Mali,9.694894608400708e-05,2022-10
UV,Burkina Faso,0.0001308881938071,2022-10
TO,Togo,0.0001343489365774,2022-10
GH,Ghana,0.0001319489995604,2022-10
IV,Cote d'Ivoire,0.0001202985076068,2022-10
GV,Guinea,0.0001467470876737,2022-10
SG,Senegal,0.0001548027479715,2022-10
GA,"Gambia, The",0.0001529957343241,2022-10
PU,Guinea-Bissau,0.0001628550373116,2022-10
SL,Sierra Leone,0.0001378235681012,2022-10
LI,Liberia,0.0001073305165583,2022-10
BN,Benin,0.0001392766807162,2022-10
NI,Nigeria,0.0001435736089062,2022-10
CM,Cameroon,0.0001171211581584,2022-10
EK,Equatorial Guinea,9.228362374186328e-05,2022-10
TP,Sao Tome & Principe,7.058312558207017e-05,2022-10
GB,Gabon,0.0001005849233273,2022-10
CF,Rep of the Congo,0.0001186355386896,2022-10
CT,Central African Rep,0.0001314586782564,2022-10
CG,Dem Rep of the Congo,0.0001769694912579,2022-10
CD,Chad,8.469406559934499e-05,2022-11
MI,Malawi,0.0001910569650863,2022-11
ZA,Zambia,0.0001591889011122,2022-11
ZI,Zimbabwe,0.0001380022402647,2022-11
BC,Botswana,0.0001223143921544,2022-11
WA,Namibia,9.862846927760044e-05,2022-11
AO,Angola,0.0001204361087742,2022-11
BY,Burundi,0.0001099439037585,2022-11
RW,Rwanda,0.0001044801231465,2022-11
SF,South Africa,8.501914255400965e-05,2022-11
LT,Lesotho,6.429679363697041e-05,2022-11
WZ,Swaziland,0.0001215196409537,2022-11
MF,Mayotte,8.9511818156084e-05,2022-11
NG,Niger,5.697399051553817e-05,2022-11
SU,Sudan,7.845500908766237e-05,2022-11
LY,Libya,5.018289455688404e-05,2022-11
UU,Koualou Area,0.000175612842135,2022-11
TS,Tunisia,6.483741194695291e-05,2022-11
EG,Egypt,6.371900079129602e-05,2022-11
EG,Bir Tawil,5.800493726737573e-05,2022-11
SU,Halaib Triangle,5.67398709251668e-05,2022-11
ER,Eritrea,8.590487945526725e-05,2022-11
ET,Ethiopia,9.504191770092345e-05,2022-11
DJ,Djibouti,7.635433780673995e-05,2022-11
SO,Somalia,7.278238348446041e-05,2022-11
OD,South Sudan,0.0001457551478382,2022-11
UU,Abyei Area,0.0001495208597195,2022-11
KE,Kenya,9.708547351970024e-05,2022-11
UG,Uganda,0.0001307636118346,2022-11
TZ,Tanzania,0.0001371403190747,2022-11
MZ,Mozambique,0.0001657690092718,2022-11
CN,Comoros,8.355473773554697e-05,2022-11
MA,Madagascar,0.0001277285262666,2022-11
CV,Cabo Verde,6.255071861229938e-05,2022-11
WI,Western Sahara,4.706656272310001e-05,2022-11
MR,Mauritania,5.872160557759232e-05,2022-11
MO,Morocco,6.67969125826117e-05,2022-11
SP,Spain (Canary Is),5.3807091482885816e-05,2022-11
PO,Portugal (Madeira Is),3.593285280017152e-05,2022-11
SP,Spain (Africa),8.279273338264138e-05,2022-11
AG,Algeria,5.291809854818606e-05,2022-11
ML,Mali,8.352191071600629e-05,2022-11
UV,Burkina Faso,0.0001392834013872,2022-11
TO,Togo,0.0001728087605896,2022-11
GH,Ghana,0.000182564998455,2022-11
IV,Cote d'Ivoire,0.0001629631191065,2022-11
GV,Guinea,0.00019441978396,2022-11
SG,Senegal,0.0001906912023403,2022-11
GA,"Gambia, The",0.0001986327481429,2022-11
PU,Guinea-Bissau,0.0002124040840503,2022-11
SL,Sierra Leone,0.0001685046394566,2022-11
LI,Liberia,0.0001396163001394,2022-11
BN,Benin,0.0001639919368999,2022-11
NI,Nigeria,0.0001583157810227,2022-11
CM,Cameroon,0.000147955465012,2022-11
EK,Equatorial Guinea,0.0001189907481326,2022-11
TP,Sao Tome & Principe,8.840412071249004e-05,2022-11
GB,Gabon,0.0001133971396638,2022-11
CF,Rep of the Congo,0.0001254420576579,2022-11
CT,Central African Rep,0.0001709620603154,2022-11
CG,Dem Rep of the Congo,0.0001330692059639,2022-11
CD,Chad,7.720802901383406e-05,2022-12
MI,Malawi,0.000124613228746,2022-12
ZA,Zambia,0.0001140449137535,2022-12
ZI,Zimbabwe,0.0001193707459065,2022-12
BC,Botswana,0.0001395568821034,2022-12
WA,Namibia,0.0001130254299499,2022-12
AO,Angola,0.000126699184713,2022-12
BY,Burundi,9.675150490794614e-05,2022-12
RW,Rwanda,9.981082228237803e-05,2022-12
SF,South Africa,0.0001005953675193,2022-12
LT,Lesotho,7.210150042197845e-05,2022-12
WZ,Swaziland,0.0001195332181287,2022-12
MF,Mayotte,7.788512602366849e-05,2022-12
NG,Niger,5.259891750570616e-05,2022-12
SU,Sudan,6.92520102645414e-05,2022-12
LY,Libya,4.558534607298104e-05,2022-12
UU,Koualou Area,0.000163729219348,2022-12
TS,Tunisia,6.121839428932653e-05,2022-12
EG,Egypt,5.716249707720779e-05,2022-12
EG,Bir Tawil,5.257412203654661e-05,2022-12
SU,Halaib Triangle,5.567692457366218e-05,2022-12
ER,Eritrea,8.608166113874388e-05,2022-12
ET,Ethiopia,0.0001016708312574,2022-12
DJ,Djibouti,7.241958704372141e-05,2022-12
SO,Somalia,7.110857916804804e-05,2022-12
OD,South Sudan,0.0001732934314086,2022-12
UU,Abyei Area,0.000135455975199,2022-12
KE,Kenya,8.862264113072942e-05,2022-12
UG,Uganda,0.000132871466076,2022-12
TZ,Tanzania,0.0001047918846269,2022-12
MZ,Mozambique,0.0001221843519773,2022-12
CN,Comoros,7.189251061182753e-05,2022-12
MA,Madagascar,0.0001034216065165,2022-12
CV,Cabo Verde,4.926568596030795e-05,2022-12
WI,Western Sahara,4.704601715171728e-05,2022-12
MR,Mauritania,5.642212937406218e-05,2022-12
MO,Morocco,6.114776815191857e-05,2022-12
SP,Spain (Canary Is),5.447415022243992e-05,2022-12
PO,Portugal (Madeira Is),5.2284743588243886e-05,2022-12
SP,Spain (Africa),4.9323501976689154e-05,2022-12
AG,Algeria,5.2101943275178034e-05,2022-12
ML,Mali,7.257388613620739e-05,2022-12
UV,Burkina Faso,0.0001161666373145,2022-12
TO,Togo,0.0002026206397068,2022-12
GH,Ghana,0.0002287187154646,2022-12
IV,Cote d'Ivoire,0.0001984073653945,2022-12
GV,Guinea,0.0001932495430927,2022-12
SG,Senegal,0.0001321203912726,2022-12
GA,"Gambia, The",0.0001396026244413,2022-12
PU,Guinea-Bissau,0.0001816842239227,2022-12
SL,Sierra Leone,0.0001874234668243,2022-12
LI,Liberia,0.0001717225164985,2022-12
BN,Benin,0.0001746772569233,2022-12
NI,Nigeria,0.000166871652703,2022-12
CM,Cameroon,0.0001935897650181,2022-12
EK,Equatorial Guinea,0.0001597341751597,2022-12
TP,Sao Tome & Principe,0.0001452614656456,2022-12
GB,Gabon,0.0001580407348397,2022-12
CF,Rep of the Congo,0.0001706089499744,2022-12
CT,Central African Rep,0.0002152845618949,2022-12
CG,Dem Rep of the Congo,0.0001467779981527,2022-12
CD,Chad,8.695458850277113e-05,2023-01
MI,Malawi,0.000111033770148,2023-01
ZA,Zambia,9.666724189221912e-05,2023-01
ZI,Zimbabwe,0.0001028682314116,2023-01
BC,Botswana,0.0001259013536827,2023-01
WA,Namibia,0.0001217614657718,2023-01
AO,Angola,0.000114968131809,2023-01
BY,Burundi,0.0001050546651225,2023-01
RW,Rwanda,0.0001133172717391,2023-01
SF,South Africa,0.0001160163236414,2023-01
LT,Lesotho,8.518689328814886e-05,2023-01
WZ,Swaziland,0.0001149323018818,2023-01
MF,Mayotte,8.40055978933922e-05,2023-01
NG,Niger,6.170680631852234e-05,2023-01
SU,Sudan,7.8324571658238e-05,2023-01
LY,Libya,4.544809324084402e-05,2023-01
UU,Koualou Area,0.0001969928858256,2023-01
TS,Tunisia,5.633794987110368e-05,2023-01
EG,Egypt,5.508508103568583e-05,2023-01
EG,Bir Tawil,5.477096782716197e-05,2023-01
SU,Halaib Triangle,5.246131626671832e-05,2023-01
ER,Eritrea,9.089553350649956e-05,2023-01
ET,Ethiopia,0.0001165932533322,2023-01
DJ,Djibouti,7.170738963313749e-05,2023-01
SO,Somalia,7.491422103767739e-05,2023-01
OD,South Sudan,0.0001989232132587,2023-01
UU,Abyei Area,0.0001520693352724,2023-01
KE,Kenya,9.341013774635787e-05,2023-01
UG,Uganda,0.000165761143154,2023-01
TZ,Tanzania,0.000102218701781,2023-01
MZ,Mozambique,0.0001148152652025,2023-01
CN,Comoros,7.976225280680446e-05,2023-01
MA,Madagascar,9.419166277117471e-05,2023-01
CV,Cabo Verde,5.8336595179519085e-05,2023-01
WI,Western Sahara,4.396501162224056e-05,2023-01
MR,Mauritania,5.359141593145626e-05,2023-01
MO,Morocco,5.8104433190495415e-05,2023-01
SP,Spain (Canary Is),4.585013288280268e-05,2023-01
PO,Portugal (Madeira Is),3.2871000182652915e-05,2023-01
SP,Spain (Africa),5.050170149512766e-05,2023-01
AG,Algeria,4.9963960487191296e-05,2023-01
ML,Mali,7.514121669857577e-05,2023-01
UV,Burkina Faso,0.0001268135085566,2023-01
TO,Togo,0.0002250863221949,2023-01
GH,Ghana,0.0002353514770534,2023-01
IV,Cote d'Ivoire,0.0002110664753184,2023-01
GV,Guinea,0.0002301700244468,2023-01
SG,Senegal,0.0001268787123598,2023-01
GA,"Gambia, The",0.0001396911109318,2023-01
PU,Guinea-Bissau,0.00019076451819,2023-01
SL,Sierra Leone,0.0002552307302054,2023-01
LI,Liberia,0.00020778295437,2023-01
BN,Benin,0.0002029494424668,2023-01
NI,Nigeria,0.0001961591386023,2023-01
CM,Cameroon,0.0002157760542904,2023-01
EK,Equatorial Guinea,0.0001873478557258,2023-01
TP,Sao Tome & Principe,0.0001348716551756,2023-01
GB,Gabon,0.0001950843031973,2023-01
CF,Rep of the Congo,0.0002118653799525,2023-01
CT,Central African Rep,0.00023121891652,2023-01
CG,Dem Rep of the Congo,0.0001799088607218,2023-01
CD,Chad,9.069843702194792e-05,2023-02
MI,Malawi,0.0001225343558897,2023-02
ZA,Zambia,0.0001260602985217,2023-02
ZI,Zimbabwe,0.0001171626762515,2023-02
BC,Botswana,0.0001388761074676,2023-02
WA,Namibia,0.000116948020844,2023-02
AO,Angola,0.000146825477538,2023-02
BY,Burundi,0.0001413085347243,2023-02
RW,Rwanda,0.0001626463934288,2023-02
SF,South Africa,0.0001136960848959,2023-02
LT,Lesotho,0.000102560809922,2023-02
WZ,Swaziland,9.879703668358336e-05,2023-02
MF,Mayotte,8.398418125346698e-05,2023-02
NG,Niger,6.739585235498428e-05,2023-02
SU,Sudan,8.435512127593412e-05,2023-02
LY,Libya,4.048517128721105e-05,2023-02
UU,Koualou Area,0.0001684701827988,2023-02
TS,Tunisia,5.222267813732782e-05,2023-02
EG,Egypt,4.7820448802459145e-05,2023-02
EG,Bir Tawil,5.317616866818093e-05,2023-02
SU,Halaib Triangle,5.269556093827098e-05,2023-02
ER,Eritrea,9.140300496479712e-05,2023-02
ET,Ethiopia,0.000130636185449,2023-02
DJ,Djibouti,7.998607167000973e-05,2023-02
SO,Somalia,8.398657988333514e-05,2023-02
OD,South Sudan,0.0002075892870646,2023-02
UU,Abyei Area,0.0001621719493183,2023-02
KE,Kenya,0.0001118176228267,2023-02
UG,Uganda,0.0001976828175339,2023-02
TZ,Tanzania,0.0001189849947579,2023-02
MZ,Mozambique,0.0001238359791587,2023-02
CN,Comoros,9.643962112520768e-05,2023-02
MA,Madagascar,0.0001020742630693,2023-02
CV,Cabo Verde,6.234137131575031e-05,2023-02
WI,Western Sahara,4.485065165177626e-05,2023-02
MR,Mauritania,7.024639946949872e-05,2023-02
MO,Morocco,5.422876471195756e-05,2023-02
SP,Spain (Canary Is),4.090341109612809e-05,2023-02
PO,Portugal (Madeira Is),2.7185546652786065e-05,2023-02
SP,Spain (Africa),9.432858547120466e-05,2023-02
AG,Algeria,4.950758343185316e-05,2023-02
ML,Mali,9.249340791371158e-05,2023-02
UV,Burkina Faso,0.0001460999993157,2023-02
TO,Togo,0.0002490036308856,2023-02
GH,Ghana,0.0002397533672309,2023-02
IV,Cote d'Ivoire,0.0002329088942105,2023-02
GV,Guinea,0.0002663305015534,2023-02
SG,Senegal,0.0001666307600392,2023-02
GA,"Gambia, The",0.0001973637355053,2023-02
PU,Guinea-Bissau,0.000251199960925,2023-02
SL,Sierra Leone,0.0002764816267353,2023-02
LI,Liberia,0.0002131277770672,2023-02
BN,Benin,0.000233094810185,2023-02
NI,Nigeria,0.0002084651914627,2023-02
CM,Cameroon,0.0002664381933942,2023-02
EK,Equatorial Guinea,0.0002367631045472,2023-02
TP,Sao Tome & Principe,0.0001861917363271,2023-02
GB,Gabon,0.0002252524214843,2023-02
CF,Rep of the Congo,0.0002407644761109,2023-02
CT,Central African Rep,0.0002492126478446,2023-02
CG,Dem Rep of the Congo,0.0002167038434115,2023-02
CD,Chad,0.0001131571802255,2023-03
MI,Malawi,0.0001104830482536,2023-03
ZA,Zambia,0.0001129068046741,2023-03
ZI,Zimbabwe,0.0001099867349853,2023-03
BC,Botswana,0.0001316539378412,2023-03
WA,Namibia,0.0001171361177643,2023-03
AO,Angola,0.0001354083782851,2023-03
BY,Burundi,0.0001227889107484,2023-03
RW,Rwanda,0.0001270473462967,2023-03
SF,South Africa,0.0001039354975758,2023-03
LT,Lesotho,7.96370351615513e-05,2023-03
WZ,Swaziland,0.0001064254708551,2023-03
MF,Mayotte,8.454649385647625e-05,2023-03
NG,Niger,7.783474905640046e-05,2023-03
SU,Sudan,8.871655976622028e-05,2023-03
LY,Libya,4.53025340340228e-05,2023-03
UU,Koualou Area,0.0002014043308878,2023-03
TS,Tunisia,5.58228889240496e-05,2023-03
EG,Egypt,5.330526879534769e-05,2023-03
EG,Bir Tawil,5.7888407249096776e-05,2023-03
SU,Halaib Triangle,5.762368205748787e-05,2023-03
ER,Eritrea,9.935823017202744e-05,2023-03
ET,Ethiopia,0.0001337067031874,2023-03
DJ,Djibouti,0.0001035785002429,2023-03
SO,Somalia,9.027592089897952e-05,2023-03
OD,South Sudan,0.0002228012933355,2023-03
UU,Abyei Area,0.0001909995631365,2023-03
KE,Kenya,0.0001129078280772,2023-03
UG,Uganda,0.0001600439288988,2023-03
TZ,Tanzania,0.0001131835040604,2023-03
MZ,Mozambique,9.912678101332576e-05,2023-03
CN,Comoros,9.576634891636552e-05,2023-03
MA,Madagascar,9.400108009284392e-05,2023-03
CV,Cabo Verde,6.617446631670688e-05,2023-03
WI,Western Sahara,4.917915787567652e-05,2023-03
MR,Mauritania,6.298966780766231e-05,2023-03
MO,Morocco,5.950190503635579e-05,2023-03
SP,Spain (Canary Is),5.249173300611557e-05,2023-03
PO,Portugal (Madeira Is),3.781411465495837e-05,2023-03
SP,Spain (Africa),6.54458687648971e-05,2023-03
AG,Algeria,5.0465191829568e-05,2023-03
ML,Mali,9.485196771296512e-05,2023-03
UV,Burkina Faso,0.0001737481138132,2023-03
TO,Togo,0.0002273824049244,2023-03
GH,Ghana,0.0002208953836536,2023-03
IV,Cote d'Ivoire,0.0002249420905836,2023-03
GV,Guinea,0.0002498438563266,2023-03
SG,Senegal,0.0001498208093873,2023-03
GA,"Gambia, The",0.0001796342534824,2023-03
PU,Guinea-Bissau,0.0002170699308393,2023-03
SL,Sierra Leone,0.0002683924653188,2023-03
LI,Liberia,0.0002008298140933,2023-03
BN,Benin,0.0002339974542923,2023-03
NI,Nigeria,0.0002172932144845,2023-03
CM,Cameroon,0.0002417736616999,2023-03
EK,Equatorial Guinea,0.0001972880783565,2023-03
TP,Sao Tome & Principe,0.0001451554294438,2023-03
GB,Gabon,0.000174565864002,2023-03
CF,Rep of the Congo,0.000196954642869,2023-03
CT,Central African Rep,0.0002570145586047,2023-03
CG,Dem Rep of the Congo,0.0001783614274419,2023-03
CD,Chad,0.0001249765834267,2023-04
MI,Malawi,9.46618018883785e-05,2023-04
ZA,Zambia,0.0001062217250259,2023-04
ZI,Zimbabwe,0.0001089297943947,2023-04
BC,Botswana,0.00012436899544,2023-04
WA,Namibia,0.0001134673826867,2023-04
AO,Angola,0.0001358018651587,2023-04
BY,Burundi,9.671184101508036e-05,2023-04
RW,Rwanda,9.468160112020748e-05,2023-04
SF,South Africa,9.362487929666288e-05,2023-04
LT,Lesotho,8.4465484676693e-05,2023-04
WZ,Swaziland,0.000147520862297,2023-04
MF,Mayotte,7.619187112651595e-05,2023-04
NG,Niger,8.799836668082857e-05,2023-04
SU,Sudan,0.0001002572470371,2023-04
LY,Libya,4.712732484545055e-05,2023-04
UU,Koualou Area,0.0002129753207899,2023-04
TS,Tunisia,5.297324355347168e-05,2023-04
EG,Egypt,5.905619355613757e-05,2023-04
EG,Bir Tawil,6.222799219672806e-05,2023-04
SU,Halaib Triangle,5.950024864795627e-05,2023-04
ER,Eritrea,9.789843741136104e-05,2023-04
ET,Ethiopia,0.0001232203230213,2023-04
DJ,Djibouti,0.0001034624066114,2023-04
SO,Somalia,9.238388240415196e-05,2023-04
OD,South Sudan,0.0002119574976991,2023-04
UU,Abyei Area,0.0002221081955305,2023-04
KE,Kenya,0.0001025185458824,2023-04
UG,Uganda,0.0001231556281644,2023-04
TZ,Tanzania,9.094327167836904e-05,2023-04
MZ,Mozambique,8.841662619633989e-05,2023-04
CN,Comoros,6.871337190185047e-05,2023-04
MA,Madagascar,8.642813835445695e-05,2023-04
CV,Cabo Verde,7.147221915860123e-05,2023-04
WI,Western Sahara,5.306128304843984e-05,2023-04
MR,Mauritania,7.045486873468528e-05,2023-04
MO,Morocco,5.4775194616085606e-05,2023-04
SP,Spain (Canary Is),4.669145738838799e-05,2023-04
PO,Portugal (Madeira Is),2.0713745595217653e-05,2023-04
SP,Spain (Africa),7.71907543049409e-05,2023-04
AG,Algeria,5.1882111411341336e-05,2023-04
ML,Mali,0.000103108477868,2023-04
UV,Burkina Faso,0.0001843930186519,2023-04
TO,Togo,0.0002099681785583,2023-04
GH,Ghana,0.0002104503173436,2023-04
IV,Cote d'Ivoire,0.0002096182710081,2023-04
GV,Guinea,0.0002614053639286,2023-04
SG,Senegal,0.0001543430775719,2023-04
GA,"Gambia, The",0.0001811419938381,2023-04
PU,Guinea-Bissau,0.0002276998683165,2023-04
