abbreviati,country_co,country_na,mean,wld_rgn,month
Zimb.,ZI,Zimbabwe,5.342687220433019e-05,Africa,2023-12
Bots.,BC,Botswana,6.038073151975402e-05,Africa,2023-12
Nam.,WA,Namibia,5.7052062523560245e-05,Africa,2023-12
Ang.,AO,Angola,4.111074491321405e-05,Africa,2023-12
Buru.,BY,Burundi,3.7652840100368406e-05,Africa,2023-12
Rw.,RW,Rwanda,3.9784539200543444e-05,Africa,2023-12
S. Afr.,SF,South Africa,6.993414314847608e-05,Africa,2023-12
Leso.,LT,Lesotho,6.849575269804022e-05,Africa,2023-12
Swaz.,WZ,Swaziland,7.450805394318408e-05,Africa,2023-12
May.,MF,Mayotte,4.1325299076232694e-05,Africa,2023-12
,NG,Niger,4.211673725157281e-05,Africa,2023-12
,SU,Sudan,4.5897270802669823e-05,Africa,2023-12
,LY,Libya,4.490527807112128e-05,Africa,2023-12
,UU,Koualou Area,7.894327219103113e-05,Africa,2023-12
Tun.,TS,Tunisia,5.544901092600976e-05,Africa,2023-12
,EG,Egypt,5.2726042217725135e-05,Africa,2023-12
,EG,Bir Tawil,4.584902098861361e-05,Africa,2023-12
,SU,Halaib Triangle,4.5499355545515026e-05,Africa,2023-12
Erit.,ER,Eritrea,4.433832801486144e-05,Africa,2023-12
Eth.,ET,Ethiopia,4.36690261768022e-05,Africa,2023-12
Dji.,DJ,Djibouti,4.230405806294788e-05,Africa,2023-12
Som.,SO,Somalia,3.8706095001047426e-05,Africa,2023-12
S. Sudan,OD,South Sudan,7.144643466760948e-05,Africa,2023-12
,UU,Abyei Area,5.702576916176498e-05,Africa,2023-12
,KE,Kenya,4.036029341865932e-05,Africa,2023-12
Ug.,UG,Uganda,4.775849548503416e-05,Africa,2023-12
Tanz.,TZ,Tanzania,3.9155647278167345e-05,Africa,2023-12
Moz.,MZ,Mozambique,5.02979473618202e-05,Africa,2023-12
Como.,CN,Comoros,4.0571651196035444e-05,Africa,2023-12
Madag.,MA,Madagascar,5.430320687778255e-05,Africa,2023-12
C. Ver.,CV,Cabo Verde,4.115450332079825e-05,Africa,2023-12
W. Sah.,WI,Western Sahara,4.2971392973699994e-05,Africa,2023-12
Maur.,MR,Mauritania,4.2114336427608784e-05,Africa,2023-12
Mor.,MO,Morocco,5.024096280419618e-05,Africa,2023-12
Sp.,SP,Spain (Canary Is),5.407930739491243e-05,Africa,2023-12
Port.,PO,Portugal (Madeira Is),5.317444515661784e-05,Africa,2023-12
Sp.,SP,Spain (Africa),9.357275623001546e-05,Africa,2023-12
Alg.,AG,Algeria,4.827965209509867e-05,Africa,2023-12
,ML,Mali,4.354922333363141e-05,Africa,2023-12
Burk.,UV,Burkina Faso,5.069167376465124e-05,Africa,2023-12
,TO,Togo,6.24543071295805e-05,Africa,2023-12
,GH,Ghana,6.60864851743863e-05,Africa,2023-12
C. d Iv.,IV,Cote d'Ivoire,5.526518924456508e-05,Africa,2023-12
Gui.,GV,Guinea,5.963777379414241e-05,Africa,2023-12
Sen.,SG,Senegal,5.2240764476708955e-05,Africa,2023-12
Gam.,GA,"Gambia, The",5.218110686175669e-05,Africa,2023-12
Gui.-Bis.,PU,Guinea-Bissau,5.206349133369196e-05,Africa,2023-12
S. Leo.,SL,Sierra Leone,5.022478793419474e-05,Africa,2023-12
Liber.,LI,Liberia,4.743922108450961e-05,Africa,2023-12
,BN,Benin,5.64403454809898e-05,Africa,2023-12
Nig.,NI,Nigeria,5.68921369438138e-05,Africa,2023-12
Camer.,CM,Cameroon,5.8271826791435735e-05,Africa,2023-12
Equa. Gui.,EK,Equatorial Guinea,4.941478589922546e-05,Africa,2023-12
S. To. & Prin.,TP,Sao Tome & Principe,4.321444362095024e-05,Africa,2023-12
,GB,Gabon,4.944600206342722e-05,Africa,2023-12
Rep. of the Congo,CF,Rep of the Congo,4.7124178151909476e-05,Africa,2023-12
Cen. Afr. Rep.,CT,Central African Rep,7.306153523558811e-05,Africa,2023-12
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.400750159089593e-05,Africa,2023-12
,CD,Chad,4.293045115591413e-05,Africa,2024-01
Mal.,MI,Malawi,3.90682383517189e-05,Africa,2024-01
Zam.,ZA,Zambia,3.973634339318089e-05,Africa,2024-01
Zimb.,ZI,Zimbabwe,4.8527283580713414e-05,Africa,2024-01
Bots.,BC,Botswana,5.659762142339134e-05,Africa,2024-01
Nam.,WA,Namibia,5.459747655983841e-05,Africa,2024-01
Ang.,AO,Angola,4.07876612817833e-05,Africa,2024-01
Buru.,BY,Burundi,3.9996623838316e-05,Africa,2024-01
Rw.,RW,Rwanda,4.028262736524707e-05,Africa,2024-01
S. Afr.,SF,South Africa,6.45355667627392e-05,Africa,2024-01
Leso.,LT,Lesotho,5.8080191080823066e-05,Africa,2024-01
Swaz.,WZ,Swaziland,6.868390575798494e-05,Africa,2024-01
May.,MF,Mayotte,4.067317895876161e-05,Africa,2024-01
,NG,Niger,3.882879212677091e-05,Africa,2024-01
,SU,Sudan,4.07130580014333e-05,Africa,2024-01
,LY,Libya,4.147593513733643e-05,Africa,2024-01
,UU,Koualou Area,5.6694521107694264e-05,Africa,2024-01
Tun.,TS,Tunisia,4.812604906940548e-05,Africa,2024-01
,EG,Egypt,4.937985824153058e-05,Africa,2024-01
,EG,Bir Tawil,4.1286033841897516e-05,Africa,2024-01
,SU,Halaib Triangle,4.062366426028026e-05,Africa,2024-01
Erit.,ER,Eritrea,4.10809928659673e-05,Africa,2024-01
Eth.,ET,Ethiopia,4.224817185996748e-05,Africa,2024-01
Dji.,DJ,Djibouti,3.98389087438798e-05,Africa,2024-01
Som.,SO,Somalia,3.64878848613238e-05,Africa,2024-01
S. Sudan,OD,South Sudan,7.061318795581417e-05,Africa,2024-01
,UU,Abyei Area,4.824410049992746e-05,Africa,2024-01
,KE,Kenya,3.7644514246035566e-05,Africa,2024-01
Ug.,UG,Uganda,5.4683477747199756e-05,Africa,2024-01
Tanz.,TZ,Tanzania,3.722224527100022e-05,Africa,2024-01
Moz.,MZ,Mozambique,4.4712163967568935e-05,Africa,2024-01
Como.,CN,Comoros,3.890344177587207e-05,Africa,2024-01
Madag.,MA,Madagascar,4.791316975391741e-05,Africa,2024-01
C. Ver.,CV,Cabo Verde,4.042658135371391e-05,Africa,2024-01
W. Sah.,WI,Western Sahara,4.238911931104822e-05,Africa,2024-01
Maur.,MR,Mauritania,3.9996395389618684e-05,Africa,2024-01
Mor.,MO,Morocco,4.761974884506535e-05,Africa,2024-01
Sp.,SP,Spain (Canary Is),5.526094780947232e-05,Africa,2024-01
Port.,PO,Portugal (Madeira Is),4.709781479479848e-05,Africa,2024-01
Sp.,SP,Spain (Africa),7.290575292194078e-05,Africa,2024-01
Alg.,AG,Algeria,4.414376264529834e-05,Africa,2024-01
,ML,Mali,4.096080955485948e-05,Africa,2024-01
Burk.,UV,Burkina Faso,4.7230121829211656e-05,Africa,2024-01
,TO,Togo,6.286370488721033e-05,Africa,2024-01
,GH,Ghana,6.430452123470907e-05,Africa,2024-01
C. d Iv.,IV,Cote d'Ivoire,5.098017121529858e-05,Africa,2024-01
Gui.,GV,Guinea,6.456018858275173e-05,Africa,2024-01
Sen.,SG,Senegal,5.103764638089422e-05,Africa,2024-01
Gam.,GA,"Gambia, The",5.516647859280758e-05,Africa,2024-01
Gui.-Bis.,PU,Guinea-Bissau,5.647578419427177e-05,Africa,2024-01
S. Leo.,SL,Sierra Leone,5.8547146965716805e-05,Africa,2024-01
Liber.,LI,Liberia,4.431855609494467e-05,Africa,2024-01
,BN,Benin,5.724493983978468e-05,Africa,2024-01
Nig.,NI,Nigeria,6.07274484698374e-05,Africa,2024-01
Camer.,CM,Cameroon,5.937024772292342e-05,Africa,2024-01
Equa. Gui.,EK,Equatorial Guinea,4.996177864548408e-05,Africa,2024-01
S. To. & Prin.,TP,Sao Tome & Principe,4.442869769978939e-05,Africa,2024-01
,GB,Gabon,5.144464531971401e-05,Africa,2024-01
Rep. of the Congo,CF,Rep of the Congo,5.074654704176996e-05,Africa,2024-01
Cen. Afr. Rep.,CT,Central African Rep,8.147624852125112e-05,Africa,2024-01
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.731965505137833e-05,Africa,2024-01
,CD,Chad,4.429895970934968e-05,Africa,2024-02
Mal.,MI,Malawi,4.2433903155970365e-05,Africa,2024-02
Zam.,ZA,Zambia,4.519473610225237e-05,Africa,2024-02
Zimb.,ZI,Zimbabwe,5.200620581389219e-05,Africa,2024-02
Bots.,BC,Botswana,5.7340324712408346e-05,Africa,2024-02
Nam.,WA,Namibia,5.4686890296151754e-05,Africa,2024-02
Ang.,AO,Angola,4.567734812447694e-05,Africa,2024-02
Buru.,BY,Burundi,3.580221196829411e-05,Africa,2024-02
Rw.,RW,Rwanda,3.7044796530305465e-05,Africa,2024-02
S. Afr.,SF,South Africa,6.433528838065785e-05,Africa,2024-02
Leso.,LT,Lesotho,5.7481599281754816e-05,Africa,2024-02
Swaz.,WZ,Swaziland,6.57742647682241e-05,Africa,2024-02
May.,MF,Mayotte,4.085754390182134e-05,Africa,2024-02
,NG,Niger,4.0864996477768675e-05,Africa,2024-02
,SU,Sudan,4.4245735173346754e-05,Africa,2024-02
,LY,Libya,4.54933956387943e-05,Africa,2024-02
,UU,Koualou Area,4.761775396855934e-05,Africa,2024-02
Tun.,TS,Tunisia,5.6376952858493914e-05,Africa,2024-02
,EG,Egypt,5.182520486502099e-05,Africa,2024-02
,EG,Bir Tawil,4.4266372288372106e-05,Africa,2024-02
,SU,Halaib Triangle,4.38132988827255e-05,Africa,2024-02
Erit.,ER,Eritrea,4.3723687604003535e-05,Africa,2024-02
Eth.,ET,Ethiopia,4.5140278024345345e-05,Africa,2024-02
Dji.,DJ,Djibouti,4.315278294849033e-05,Africa,2024-02
Som.,SO,Somalia,3.815704233546694e-05,Africa,2024-02
S. Sudan,OD,South Sudan,5.609695474936352e-05,Africa,2024-02
,UU,Abyei Area,5.1923753287397084e-05,Africa,2024-02
,KE,Kenya,3.76632371778707e-05,Africa,2024-02
Ug.,UG,Uganda,4.348164935521893e-05,Africa,2024-02
Tanz.,TZ,Tanzania,3.739931481556295e-05,Africa,2024-02
Moz.,MZ,Mozambique,4.668969028485388e-05,Africa,2024-02
Como.,CN,Comoros,3.981384332893399e-05,Africa,2024-02
Madag.,MA,Madagascar,4.55349819044184e-05,Africa,2024-02
C. Ver.,CV,Cabo Verde,3.995598129721335e-05,Africa,2024-02
W. Sah.,WI,Western Sahara,4.370814936579173e-05,Africa,2024-02
Maur.,MR,Mauritania,4.124701085063463e-05,Africa,2024-02
Mor.,MO,Morocco,5.3851307906374296e-05,Africa,2024-02
Sp.,SP,Spain (Canary Is),5.375505462831286e-05,Africa,2024-02
Port.,PO,Portugal (Madeira Is),5.094490319885229e-05,Africa,2024-02
Sp.,SP,Spain (Africa),7.42466759251138e-05,Africa,2024-02
Alg.,AG,Algeria,4.865673958768722e-05,Africa,2024-02
,ML,Mali,4.175286399486703e-05,Africa,2024-02
Burk.,UV,Burkina Faso,4.4466290078145326e-05,Africa,2024-02
,TO,Togo,5.728755246151812e-05,Africa,2024-02
,GH,Ghana,5.474751023997578e-05,Africa,2024-02
C. d Iv.,IV,Cote d'Ivoire,4.750624261604966e-05,Africa,2024-02
Gui.,GV,Guinea,5.5362872973051224e-05,Africa,2024-02
Sen.,SG,Senegal,4.712765437953014e-05,Africa,2024-02
Gam.,GA,"Gambia, The",5.313523345593944e-05,Africa,2024-02
Gui.-Bis.,PU,Guinea-Bissau,5.563332518728679e-05,Africa,2024-02
S. Leo.,SL,Sierra Leone,5.424828490845422e-05,Africa,2024-02
Liber.,LI,Liberia,4.3557501085414654e-05,Africa,2024-02
,BN,Benin,5.644996714567287e-05,Africa,2024-02
Nig.,NI,Nigeria,5.708690863002292e-05,Africa,2024-02
Camer.,CM,Cameroon,5.467834199889316e-05,Africa,2024-02
Equa. Gui.,EK,Equatorial Guinea,4.837698996027916e-05,Africa,2024-02
S. To. & Prin.,TP,Sao Tome & Principe,4.421304817827055e-05,Africa,2024-02
,GB,Gabon,4.680006263598917e-05,Africa,2024-02
Rep. of the Congo,CF,Rep of the Congo,4.7803199540380634e-05,Africa,2024-02
Cen. Afr. Rep.,CT,Central African Rep,6.51027650861168e-05,Africa,2024-02
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.6500509573593816e-05,Africa,2024-02
,CD,Chad,4.562359868090497e-05,Africa,2024-03
Mal.,MI,Malawi,3.946297263273198e-05,Africa,2024-03
Zam.,ZA,Zambia,4.132638478636355e-05,Africa,2024-03
Zimb.,ZI,Zimbabwe,4.676661600270306e-05,Africa,2024-03
Bots.,BC,Botswana,5.2682084801681276e-05,Africa,2024-03
Nam.,WA,Namibia,5.011966587974315e-05,Africa,2024-03
Ang.,AO,Angola,4.1727344944594476e-05,Africa,2024-03
Buru.,BY,Burundi,3.729782338553175e-05,Africa,2024-03
Rw.,RW,Rwanda,3.8303036475731705e-05,Africa,2024-03
S. Afr.,SF,South Africa,6.258821328984074e-05,Africa,2024-03
Leso.,LT,Lesotho,5.607702128262214e-05,Africa,2024-03
Swaz.,WZ,Swaziland,6.087761014012415e-05,Africa,2024-03
May.,MF,Mayotte,3.664894391777686e-05,Africa,2024-03
,NG,Niger,4.446533287840319e-05,Africa,2024-03
,SU,Sudan,4.569966784229395e-05,Africa,2024-03
,LY,Libya,4.9799465016375756e-05,Africa,2024-03
,UU,Koualou Area,5.223196906990703e-05,Africa,2024-03
Tun.,TS,Tunisia,6.116274804636668e-05,Africa,2024-03
,EG,Egypt,5.633665606265141e-05,Africa,2024-03
,EG,Bir Tawil,4.6995299004782624e-05,Africa,2024-03
,SU,Halaib Triangle,4.5371975157200394e-05,Africa,2024-03
Erit.,ER,Eritrea,4.709636427387955e-05,Africa,2024-03
Eth.,ET,Ethiopia,4.606816560045823e-05,Africa,2024-03
Dji.,DJ,Djibouti,4.428861698452082e-05,Africa,2024-03
Som.,SO,Somalia,3.978649996012383e-05,Africa,2024-03
S. Sudan,OD,South Sudan,5.3176775563998345e-05,Africa,2024-03
,UU,Abyei Area,5.265423881576068e-05,Africa,2024-03
,KE,Kenya,4.0363125153556524e-05,Africa,2024-03
Ug.,UG,Uganda,4.354840183507018e-05,Africa,2024-03
Tanz.,TZ,Tanzania,3.7678497209540244e-05,Africa,2024-03
Moz.,MZ,Mozambique,4.272994998963829e-05,Africa,2024-03
Como.,CN,Comoros,3.782018626662388e-05,Africa,2024-03
Madag.,MA,Madagascar,4.2994248983556756e-05,Africa,2024-03
C. Ver.,CV,Cabo Verde,3.9980868103354914e-05,Africa,2024-03
W. Sah.,WI,Western Sahara,4.836594997476474e-05,Africa,2024-03
Maur.,MR,Mauritania,4.4253490404685764e-05,Africa,2024-03
Mor.,MO,Morocco,5.8071367067109266e-05,Africa,2024-03
Sp.,SP,Spain (Canary Is),5.7428026950304496e-05,Africa,2024-03
Port.,PO,Portugal (Madeira Is),5.3594137482659835e-05,Africa,2024-03
Sp.,SP,Spain (Africa),7.94886192259979e-05,Africa,2024-03
Alg.,AG,Algeria,5.174459413328882e-05,Africa,2024-03
,ML,Mali,4.5615236451472574e-05,Africa,2024-03
Burk.,UV,Burkina Faso,4.836629028925107e-05,Africa,2024-03
,TO,Togo,5.419007417004252e-05,Africa,2024-03
,GH,Ghana,5.134091748985555e-05,Africa,2024-03
C. d Iv.,IV,Cote d'Ivoire,4.621708613887294e-05,Africa,2024-03
Gui.,GV,Guinea,5.3061830828240725e-05,Africa,2024-03
Sen.,SG,Senegal,4.785866078611831e-05,Africa,2024-03
Gam.,GA,"Gambia, The",5.068455290722338e-05,Africa,2024-03
Gui.-Bis.,PU,Guinea-Bissau,5.295807504994459e-05,Africa,2024-03
S. Leo.,SL,Sierra Leone,5.809339192004018e-05,Africa,2024-03
Liber.,LI,Liberia,4.7618862425858745e-05,Africa,2024-03
,BN,Benin,5.492460628205936e-05,Africa,2024-03
Nig.,NI,Nigeria,5.762402396085462e-05,Africa,2024-03
Camer.,CM,Cameroon,5.141719882494894e-05,Africa,2024-03
Equa. Gui.,EK,Equatorial Guinea,4.7765769847699174e-05,Africa,2024-03
S. To. & Prin.,TP,Sao Tome & Principe,4.405412470187944e-05,Africa,2024-03
,GB,Gabon,4.716122654839531e-05,Africa,2024-03
Rep. of the Congo,CF,Rep of the Congo,4.731247910420411e-05,Africa,2024-03
Cen. Afr. Rep.,CT,Central African Rep,5.063743897614739e-05,Africa,2024-03
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.411227560710954e-05,Africa,2024-03
,CD,Chad,5.0627448955989405e-05,Africa,2024-04
Mal.,MI,Malawi,4.118915731045865e-05,Africa,2024-04
Zam.,ZA,Zambia,4.179300128952157e-05,Africa,2024-04
Zimb.,ZI,Zimbabwe,4.4946526831841484e-05,Africa,2024-04
Bots.,BC,Botswana,4.759310862709115e-05,Africa,2024-04
Nam.,WA,Namibia,4.683286122834137e-05,Africa,2024-04
Ang.,AO,Angola,4.383263686927524e-05,Africa,2024-04
Buru.,BY,Burundi,3.754491273922474e-05,Africa,2024-04
Rw.,RW,Rwanda,3.861406921912946e-05,Africa,2024-04
S. Afr.,SF,South Africa,6.141408117272394e-05,Africa,2024-04
Leso.,LT,Lesotho,5.326541615172795e-05,Africa,2024-04
Swaz.,WZ,Swaziland,7.679234367856735e-05,Africa,2024-04
May.,MF,Mayotte,3.812560206366431e-05,Africa,2024-04
,NG,Niger,4.793359742892603e-05,Africa,2024-04
,SU,Sudan,5.179949130554309e-05,Africa,2024-04
,LY,Libya,5.461092660227508e-05,Africa,2024-04
,UU,Koualou Area,5.7763509379862254e-05,Africa,2024-04
Tun.,TS,Tunisia,6.627459157563117e-05,Africa,2024-04
,EG,Egypt,6.19254426337564e-05,Africa,2024-04
,EG,Bir Tawil,5.2898604313776375e-05,Africa,2024-04
,SU,Halaib Triangle,5.223195825769571e-05,Africa,2024-04
Erit.,ER,Eritrea,5.019417714037858e-05,Africa,2024-04
Eth.,ET,Ethiopia,4.696483095799467e-05,Africa,2024-04
Dji.,DJ,Djibouti,5.03477193282904e-05,Africa,2024-04
Som.,SO,Somalia,4.244039659513243e-05,Africa,2024-04
S. Sudan,OD,South Sudan,5.074739443310525e-05,Africa,2024-04
,UU,Abyei Area,5.948391954270334e-05,Africa,2024-04
,KE,Kenya,4.033744763217025e-05,Africa,2024-04
Ug.,UG,Uganda,4.0024288714681504e-05,Africa,2024-04
Tanz.,TZ,Tanzania,3.768332860341179e-05,Africa,2024-04
Moz.,MZ,Mozambique,4.248913973229848e-05,Africa,2024-04
Como.,CN,Comoros,3.853380977803844e-05,Africa,2024-04
Madag.,MA,Madagascar,4.351977663863439e-05,Africa,2024-04
C. Ver.,CV,Cabo Verde,4.5351525004984304e-05,Africa,2024-04
W. Sah.,WI,Western Sahara,5.332048276932462e-05,Africa,2024-04
Maur.,MR,Mauritania,4.9063834470982474e-05,Africa,2024-04
Mor.,MO,Morocco,6.33592919981438e-05,Africa,2024-04
Sp.,SP,Spain (Canary Is),6.229943814398555e-05,Africa,2024-04
Port.,PO,Portugal (Madeira Is),6.411230155287737e-05,Africa,2024-04
Sp.,SP,Spain (Africa),9.113415510625832e-05,Africa,2024-04
Alg.,AG,Algeria,5.823996203309587e-05,Africa,2024-04
,ML,Mali,4.9311938856746005e-05,Africa,2024-04
Burk.,UV,Burkina Faso,5.181337236696247e-05,Africa,2024-04
,TO,Togo,5.178645180642186e-05,Africa,2024-04
,GH,Ghana,5.021071570676722e-05,Africa,2024-04
C. d Iv.,IV,Cote d'Ivoire,4.668297867978761e-05,Africa,2024-04
Gui.,GV,Guinea,5.646280429090896e-05,Africa,2024-04
Sen.,SG,Senegal,5.064126206910363e-05,Africa,2024-04
Gam.,GA,"Gambia, The",5.406600793585701e-05,Africa,2024-04
Gui.-Bis.,PU,Guinea-Bissau,5.0193542775853714e-05,Africa,2024-04
S. Leo.,SL,Sierra Leone,6.314444649582696e-05,Africa,2024-04
Liber.,LI,Liberia,4.911751193929244e-05,Africa,2024-04
,BN,Benin,5.350871783274712e-05,Africa,2024-04
Nig.,NI,Nigeria,6.0310802870698144e-05,Africa,2024-04
Camer.,CM,Cameroon,4.777072153865974e-05,Africa,2024-04
Equa. Gui.,EK,Equatorial Guinea,4.71683246406505e-05,Africa,2024-04
S. To. & Prin.,TP,Sao Tome & Principe,4.760550467187469e-05,Africa,2024-04
,GB,Gabon,4.9194635107369484e-05,Africa,2024-04
Rep. of the Congo,CF,Rep of the Congo,4.8701171751004884e-05,Africa,2024-04
Cen. Afr. Rep.,CT,Central African Rep,4.565963259562084e-05,Africa,2024-04
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.483420483007372e-05,Africa,2024-04
,CD,Chad,5.4843047009616e-05,Africa,2024-05
Mal.,MI,Malawi,4.683880467104173e-05,Africa,2024-05
Zam.,ZA,Zambia,5.10342588434845e-05,Africa,2024-05
Zimb.,ZI,Zimbabwe,5.1432046360400726e-05,Africa,2024-05
Bots.,BC,Botswana,5.531449023618308e-05,Africa,2024-05
Nam.,WA,Namibia,5.148967793163789e-05,Africa,2024-05
Ang.,AO,Angola,5.9603587729006954e-05,Africa,2024-05
Buru.,BY,Burundi,4.035239111664982e-05,Africa,2024-05
Rw.,RW,Rwanda,3.892096420722254e-05,Africa,2024-05
S. Afr.,SF,South Africa,6.83933954019203e-05,Africa,2024-05
Leso.,LT,Lesotho,5.566530661519021e-05,Africa,2024-05
Swaz.,WZ,Swaziland,0.00010455029838371786,Africa,2024-05
May.,MF,Mayotte,4.178164017053632e-05,Africa,2024-05
,NG,Niger,5.276871156481767e-05,Africa,2024-05
,SU,Sudan,5.554533997011758e-05,Africa,2024-05
,LY,Libya,5.814131094632767e-05,Africa,2024-05
,UU,Koualou Area,5.767875074808591e-05,Africa,2024-05
Tun.,TS,Tunisia,6.926237100058381e-05,Africa,2024-05
,EG,Egypt,6.612852788605387e-05,Africa,2024-05
,EG,Bir Tawil,5.8059819680728777e-05,Africa,2024-05
,SU,Halaib Triangle,5.8057289277277794e-05,Africa,2024-05
Erit.,ER,Eritrea,5.304992071427877e-05,Africa,2024-05
Eth.,ET,Ethiopia,4.709868443588577e-05,Africa,2024-05
Dji.,DJ,Djibouti,5.052796156435542e-05,Africa,2024-05
Som.,SO,Somalia,4.3197965031544875e-05,Africa,2024-05
S. Sudan,OD,South Sudan,4.921380094570911e-05,Africa,2024-05
,UU,Abyei Area,6.133500078069342e-05,Africa,2024-05
,KE,Kenya,4.0505523380036805e-05,Africa,2024-05
Ug.,UG,Uganda,3.9934455409407384e-05,Africa,2024-05
Tanz.,TZ,Tanzania,4.1410040168694954e-05,Africa,2024-05
Moz.,MZ,Mozambique,4.6878644378638245e-05,Africa,2024-05
Como.,CN,Comoros,4.26318729428354e-05,Africa,2024-05
Madag.,MA,Madagascar,4.9939041963641706e-05,Africa,2024-05
C. Ver.,CV,Cabo Verde,4.5589237895512724e-05,Africa,2024-05
W. Sah.,WI,Western Sahara,5.863352947028689e-05,Africa,2024-05
Maur.,MR,Mauritania,5.3067752714635554e-05,Africa,2024-05
Mor.,MO,Morocco,6.690150612498378e-05,Africa,2024-05
Sp.,SP,Spain (Canary Is),6.453767725945645e-05,Africa,2024-05
Port.,PO,Portugal (Madeira Is),6.591986153862868e-05,Africa,2024-05
Sp.,SP,Spain (Africa),8.924462832485395e-05,Africa,2024-05
Alg.,AG,Algeria,6.099979162717452e-05,Africa,2024-05
,ML,Mali,5.41679568005913e-05,Africa,2024-05
Burk.,UV,Burkina Faso,5.7678271774469546e-05,Africa,2024-05
,TO,Togo,5.2363063180887286e-05,Africa,2024-05
,GH,Ghana,5.182819744613956e-05,Africa,2024-05
C. d Iv.,IV,Cote d'Ivoire,4.979028620765457e-05,Africa,2024-05
Gui.,GV,Guinea,5.3909654802250536e-05,Africa,2024-05
Sen.,SG,Senegal,5.456567340956254e-05,Africa,2024-05
Gam.,GA,"Gambia, The",5.800122278995063e-05,Africa,2024-05
Gui.-Bis.,PU,Guinea-Bissau,5.399470177130713e-05,Africa,2024-05
S. Leo.,SL,Sierra Leone,4.979911904285114e-05,Africa,2024-05
Liber.,LI,Liberia,4.81708318189665e-05,Africa,2024-05
,BN,Benin,5.507590491318981e-05,Africa,2024-05
Nig.,NI,Nigeria,6.364866532726528e-05,Africa,2024-05
Camer.,CM,Cameroon,5.0125847351683386e-05,Africa,2024-05
Equa. Gui.,EK,Equatorial Guinea,5.070794959561128e-05,Africa,2024-05
S. To. & Prin.,TP,Sao Tome & Principe,5.873410191429072e-05,Africa,2024-05
,GB,Gabon,5.8746101138265924e-05,Africa,2024-05
Rep. of the Congo,CF,Rep of the Congo,6.464760743775693e-05,Africa,2024-05
Cen. Afr. Rep.,CT,Central African Rep,4.6528872046149246e-05,Africa,2024-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.247131523632999e-05,Africa,2024-05
,CD,Chad,5.7999965813956356e-05,Africa,2024-06
Mal.,MI,Malawi,5.306840691145809e-05,Africa,2024-06
Zam.,ZA,Zambia,6.403000758208585e-05,Africa,2024-06
Zimb.,ZI,Zimbabwe,5.636632125675226e-05,Africa,2024-06
Bots.,BC,Botswana,5.520451089469493e-05,Africa,2024-06
Nam.,WA,Namibia,5.3492509818946894e-05,Africa,2024-06
Ang.,AO,Angola,7.910113247744255e-05,Africa,2024-06
Buru.,BY,Burundi,5.1095225445059395e-05,Africa,2024-06
Rw.,RW,Rwanda,5.013963831690943e-05,Africa,2024-06
S. Afr.,SF,South Africa,6.721657351199709e-05,Africa,2024-06
Leso.,LT,Lesotho,5.6942424175266104e-05,Africa,2024-06
Swaz.,WZ,Swaziland,9.781784275036473e-05,Africa,2024-06
May.,MF,Mayotte,4.9126427077791884e-05,Africa,2024-06
,NG,Niger,5.804067892464744e-05,Africa,2024-06
,SU,Sudan,5.73198019923784e-05,Africa,2024-06
,LY,Libya,6.071204738194386e-05,Africa,2024-06
,UU,Koualou Area,5.326012290591643e-05,Africa,2024-06
Tun.,TS,Tunisia,6.939862631159096e-05,Africa,2024-06
,EG,Egypt,6.869357979547984e-05,Africa,2024-06
,EG,Bir Tawil,5.725632971136292e-05,Africa,2024-06
,SU,Halaib Triangle,5.652819559159734e-05,Africa,2024-06
Erit.,ER,Eritrea,5.300964602232345e-05,Africa,2024-06
Eth.,ET,Ethiopia,4.46955669008931e-05,Africa,2024-06
Dji.,DJ,Djibouti,4.9528266227509314e-05,Africa,2024-06
Som.,SO,Somalia,4.245404117615894e-05,Africa,2024-06
S. Sudan,OD,South Sudan,4.615987032399398e-05,Africa,2024-06
,UU,Abyei Area,5.505301831739963e-05,Africa,2024-06
,KE,Kenya,4.253412609437159e-05,Africa,2024-06
Ug.,UG,Uganda,4.393629689866182e-05,Africa,2024-06
Tanz.,TZ,Tanzania,5.085916653510799e-05,Africa,2024-06
Moz.,MZ,Mozambique,5.2854476169378544e-05,Africa,2024-06
Como.,CN,Comoros,4.9088987585199324e-05,Africa,2024-06
Madag.,MA,Madagascar,5.312379658485528e-05,Africa,2024-06
C. Ver.,CV,Cabo Verde,4.667006417897355e-05,Africa,2024-06
W. Sah.,WI,Western Sahara,5.5927728770414914e-05,Africa,2024-06
Maur.,MR,Mauritania,5.4132981287563145e-05,Africa,2024-06
Mor.,MO,Morocco,6.652956158761159e-05,Africa,2024-06
Sp.,SP,Spain (Canary Is),6.354181659515123e-05,Africa,2024-06
