abbreviati,country_co,country_na,mean,wld_rgn,month
Gui.,GV,Guinea,0.00021740409070853284,Africa,2019-05
Sen.,SG,Senegal,0.00016309303182663728,Africa,2019-05
Gam.,GA,"Gambia, The",0.00017868641753154705,Africa,2019-05
Gui.-Bis.,PU,Guinea-Bissau,0.00024123940859944776,Africa,2019-05
S. Leo.,SL,Sierra Leone,0.00017312931849335398,Africa,2019-05
Liber.,LI,Liberia,0.00012910850194369883,Africa,2019-05
,BN,Benin,0.0001830249628821614,Africa,2019-05
Nig.,NI,Nigeria,0.0001921710255568296,Africa,2019-05
Camer.,CM,Cameroon,0.00015577716266758061,Africa,2019-05
Equa. Gui.,EK,Equatorial Guinea,0.00011645978692335267,Africa,2019-05
S. To. & Prin.,TP,Sao Tome & Principe,0.00010963581522241762,Africa,2019-05
,GB,Gabon,0.0001283842927522729,Africa,2019-05
Rep. of the Congo,CF,Rep of the Congo,0.0001534716692306043,Africa,2019-05
Cen. Afr. Rep.,CT,Central African Rep,0.0001877383005197533,Africa,2019-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00018180699390380161,Africa,2019-05
,CD,Chad,0.00012353890036484377,Africa,2019-06
Mal.,MI,Malawi,9.295409082053264e-05,Africa,2019-06
Zam.,ZA,Zambia,0.00014587315735585583,Africa,2019-06
Zimb.,ZI,Zimbabwe,9.878269509067038e-05,Africa,2019-06
Bots.,BC,Botswana,9.821571183677389e-05,Africa,2019-06
Nam.,WA,Namibia,9.813728835920869e-05,Africa,2019-06
Ang.,AO,Angola,0.00021547076745778978,Africa,2019-06
Buru.,BY,Burundi,0.00015088053262553167,Africa,2019-06
Rw.,RW,Rwanda,0.00013852547997946816,Africa,2019-06
S. Afr.,SF,South Africa,8.508520185129889e-05,Africa,2019-06
Leso.,LT,Lesotho,8.096266559793277e-05,Africa,2019-06
Swaz.,WZ,Swaziland,0.00013265378726599035,Africa,2019-06
May.,MF,Mayotte,5.567153761914927e-05,Africa,2019-06
,NG,Niger,0.00011250188425001544,Africa,2019-06
,SU,Sudan,0.00012461126437962863,Africa,2019-06
,LY,Libya,8.389739331761643e-05,Africa,2019-06
,UU,Koualou Area,0.00013723457120394685,Africa,2019-06
Tun.,TS,Tunisia,0.00010916102226259118,Africa,2019-06
,EG,Egypt,0.00010713980280592859,Africa,2019-06
,EG,Bir Tawil,9.622717123107294e-05,Africa,2019-06
,SU,Halaib Triangle,9.445840618431506e-05,Africa,2019-06
Erit.,ER,Eritrea,0.00012233235708459776,Africa,2019-06
Eth.,ET,Ethiopia,9.816051703318688e-05,Africa,2019-06
Dji.,DJ,Djibouti,0.00012052089886053153,Africa,2019-06
Som.,SO,Somalia,9.045552953153527e-05,Africa,2019-06
S. Sudan,OD,South Sudan,0.0001306663694635944,Africa,2019-06
,UU,Abyei Area,0.000149060758313632,Africa,2019-06
,KE,Kenya,0.00010241836974225117,Africa,2019-06
Ug.,UG,Uganda,0.0001168993282831388,Africa,2019-06
Tanz.,TZ,Tanzania,0.0001368393410655013,Africa,2019-06
Moz.,MZ,Mozambique,7.017744746182904e-05,Africa,2019-06
Como.,CN,Comoros,6.024690947411521e-05,Africa,2019-06
Madag.,MA,Madagascar,7.918736324821714e-05,Africa,2019-06
C. Ver.,CV,Cabo Verde,6.216577707599826e-05,Africa,2019-06
W. Sah.,WI,Western Sahara,7.054424294152858e-05,Africa,2019-06
Maur.,MR,Mauritania,8.617142013129435e-05,Africa,2019-06
Mor.,MO,Morocco,0.0001031731490667865,Africa,2019-06
Sp.,SP,Spain (Canary Is),7.177828980498602e-05,Africa,2019-06
Port.,PO,Portugal (Madeira Is),6.53093671381351e-05,Africa,2019-06
Sp.,SP,Spain (Africa),0.00011374229079287755,Africa,2019-06
Alg.,AG,Algeria,8.482352020083136e-05,Africa,2019-06
,ML,Mali,0.00012738598439529703,Africa,2019-06
Burk.,UV,Burkina Faso,0.00016140527561079115,Africa,2019-06
,TO,Togo,0.00011534434954109453,Africa,2019-06
,GH,Ghana,0.00010751757418521022,Africa,2019-06
C. d Iv.,IV,Cote d'Ivoire,9.855454660840095e-05,Africa,2019-06
Gui.,GV,Guinea,0.00015526717603334158,Africa,2019-06
Sen.,SG,Senegal,0.00016048477072391892,Africa,2019-06
Gam.,GA,"Gambia, The",0.0001755748509754779,Africa,2019-06
Gui.-Bis.,PU,Guinea-Bissau,0.00019426937106731618,Africa,2019-06
S. Leo.,SL,Sierra Leone,0.000116659150879555,Africa,2019-06
Liber.,LI,Liberia,8.33361427595962e-05,Africa,2019-06
,BN,Benin,0.00012917129458613546,Africa,2019-06
Nig.,NI,Nigeria,0.00013784300769011123,Africa,2019-06
Camer.,CM,Cameroon,0.00010739989168889962,Africa,2019-06
Equa. Gui.,EK,Equatorial Guinea,8.946640977974483e-05,Africa,2019-06
S. To. & Prin.,TP,Sao Tome & Principe,8.068890370028437e-05,Africa,2019-06
,GB,Gabon,0.00011793065945020629,Africa,2019-06
Rep. of the Congo,CF,Rep of the Congo,0.00017492012885938222,Africa,2019-06
Cen. Afr. Rep.,CT,Central African Rep,0.00013400429389518874,Africa,2019-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.0002067608521460312,Africa,2019-06
,CD,Chad,0.00011354278306476485,Africa,2019-07
Mal.,MI,Malawi,0.00012845482074000798,Africa,2019-07
Zam.,ZA,Zambia,0.00017292192455081813,Africa,2019-07
Zimb.,ZI,Zimbabwe,0.00012263227479498217,Africa,2019-07
Bots.,BC,Botswana,9.779038040829446e-05,Africa,2019-07
Nam.,WA,Namibia,9.682433006981609e-05,Africa,2019-07
Ang.,AO,Angola,0.0002271986023993159,Africa,2019-07
Buru.,BY,Burundi,0.00016524775515774814,Africa,2019-07
Rw.,RW,Rwanda,0.00016149634387820037,Africa,2019-07
S. Afr.,SF,South Africa,8.644532030525731e-05,Africa,2019-07
Leso.,LT,Lesotho,9.007244512250209e-05,Africa,2019-07
Swaz.,WZ,Swaziland,0.00016193253577294548,Africa,2019-07
May.,MF,Mayotte,6.65920635553724e-05,Africa,2019-07
,NG,Niger,0.00011332588071916438,Africa,2019-07
,SU,Sudan,0.00011620105233331358,Africa,2019-07
,LY,Libya,9.826538420243877e-05,Africa,2019-07
,UU,Koualou Area,0.00010939565245571927,Africa,2019-07
Tun.,TS,Tunisia,0.00014046483005611073,Africa,2019-07
,EG,Egypt,0.0001187516135919077,Africa,2019-07
,EG,Bir Tawil,0.00011091501603740951,Africa,2019-07
,SU,Halaib Triangle,0.00010474750746481773,Africa,2019-07
Erit.,ER,Eritrea,0.00011312148811076928,Africa,2019-07
Eth.,ET,Ethiopia,8.87424337728736e-05,Africa,2019-07
Dji.,DJ,Djibouti,0.00011571094794974209,Africa,2019-07
Som.,SO,Somalia,8.366378406379988e-05,Africa,2019-07
S. Sudan,OD,South Sudan,0.00010936925207569799,Africa,2019-07
,UU,Abyei Area,0.0001285243257841347,Africa,2019-07
,KE,Kenya,9.470942079767626e-05,Africa,2019-07
Ug.,UG,Uganda,0.00011662222769370143,Africa,2019-07
Tanz.,TZ,Tanzania,0.00014223095451591623,Africa,2019-07
Moz.,MZ,Mozambique,0.00010427890045722948,Africa,2019-07
Como.,CN,Comoros,6.591678936913326e-05,Africa,2019-07
Madag.,MA,Madagascar,9.361966782087168e-05,Africa,2019-07
C. Ver.,CV,Cabo Verde,7.446558114828215e-05,Africa,2019-07
W. Sah.,WI,Western Sahara,8.307226725583964e-05,Africa,2019-07
Maur.,MR,Mauritania,0.00010120694632475722,Africa,2019-07
Mor.,MO,Morocco,0.00012007754404172478,Africa,2019-07
Sp.,SP,Spain (Canary Is),7.901799670595535e-05,Africa,2019-07
Port.,PO,Portugal (Madeira Is),6.838020655418277e-05,Africa,2019-07
Sp.,SP,Spain (Africa),0.00015037015803390816,Africa,2019-07
Alg.,AG,Algeria,0.0001006406738764261,Africa,2019-07
,ML,Mali,0.00011752128253503831,Africa,2019-07
Burk.,UV,Burkina Faso,0.00011941195707536849,Africa,2019-07
,TO,Togo,9.869046516629018e-05,Africa,2019-07
,GH,Ghana,9.43224431862195e-05,Africa,2019-07
C. d Iv.,IV,Cote d'Ivoire,8.6538816078522e-05,Africa,2019-07
Gui.,GV,Guinea,0.00010081738219055955,Africa,2019-07
Sen.,SG,Senegal,0.00014225131742725267,Africa,2019-07
Gam.,GA,"Gambia, The",0.00014343549355398972,Africa,2019-07
Gui.-Bis.,PU,Guinea-Bissau,0.0001221287045038114,Africa,2019-07
S. Leo.,SL,Sierra Leone,7.071322204995842e-05,Africa,2019-07
Liber.,LI,Liberia,6.843344018966864e-05,Africa,2019-07
,BN,Benin,0.00010748279891945832,Africa,2019-07
Nig.,NI,Nigeria,0.0001147196273784804,Africa,2019-07
Camer.,CM,Cameroon,0.00010123500436627926,Africa,2019-07
Equa. Gui.,EK,Equatorial Guinea,8.548637453258726e-05,Africa,2019-07
S. To. & Prin.,TP,Sao Tome & Principe,9.796816781130459e-05,Africa,2019-07
,GB,Gabon,0.00011314332857043929,Africa,2019-07
Rep. of the Congo,CF,Rep of the Congo,0.00015764475562237936,Africa,2019-07
Cen. Afr. Rep.,CT,Central African Rep,0.00011621875390427444,Africa,2019-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00020223376516132413,Africa,2019-07
,CD,Chad,9.664105961608611e-05,Africa,2019-08
Mal.,MI,Malawi,0.00016092984296581282,Africa,2019-08
Zam.,ZA,Zambia,0.0002049009558398272,Africa,2019-08
Zimb.,ZI,Zimbabwe,0.00014448374848397837,Africa,2019-08
Bots.,BC,Botswana,0.00012455455923968454,Africa,2019-08
Nam.,WA,Namibia,0.00010797840528090325,Africa,2019-08
Ang.,AO,Angola,0.00023255850510209451,Africa,2019-08
Buru.,BY,Burundi,0.0001627977790829722,Africa,2019-08
Rw.,RW,Rwanda,0.00014173220058159237,Africa,2019-08
S. Afr.,SF,South Africa,9.651240486285972e-05,Africa,2019-08
Leso.,LT,Lesotho,9.982526197455982e-05,Africa,2019-08
Swaz.,WZ,Swaziland,0.00016985320699862232,Africa,2019-08
May.,MF,Mayotte,7.635718802838624e-05,Africa,2019-08
,NG,Niger,0.00010286083265341506,Africa,2019-08
,SU,Sudan,0.00010722122077331866,Africa,2019-08
,LY,Libya,9.606250209606637e-05,Africa,2019-08
,UU,Koualou Area,7.450324109846286e-05,Africa,2019-08
Tun.,TS,Tunisia,0.00012644185047340755,Africa,2019-08
,EG,Egypt,0.00011463945749724367,Africa,2019-08
,EG,Bir Tawil,0.00010460813167019317,Africa,2019-08
,SU,Halaib Triangle,0.00010650047129907145,Africa,2019-08
Erit.,ER,Eritrea,0.00010123556192745711,Africa,2019-08
Eth.,ET,Ethiopia,8.266422040577843e-05,Africa,2019-08
Dji.,DJ,Djibouti,0.00011007207395135971,Africa,2019-08
Som.,SO,Somalia,8.016571679835192e-05,Africa,2019-08
S. Sudan,OD,South Sudan,9.553509347953946e-05,Africa,2019-08
,UU,Abyei Area,9.514759514685397e-05,Africa,2019-08
,KE,Kenya,8.225754963130836e-05,Africa,2019-08
Ug.,UG,Uganda,0.00010270886180698402,Africa,2019-08
Tanz.,TZ,Tanzania,0.00013330211150335363,Africa,2019-08
Moz.,MZ,Mozambique,0.0001415859756564186,Africa,2019-08
Como.,CN,Comoros,5.9039026579081345e-05,Africa,2019-08
Madag.,MA,Madagascar,0.00010534568627054289,Africa,2019-08
C. Ver.,CV,Cabo Verde,7.49442473559847e-05,Africa,2019-08
W. Sah.,WI,Western Sahara,8.304934979742217e-05,Africa,2019-08
Maur.,MR,Mauritania,9.849255245639514e-05,Africa,2019-08
Mor.,MO,Morocco,0.00010927035708142515,Africa,2019-08
Sp.,SP,Spain (Canary Is),7.213113565971722e-05,Africa,2019-08
Port.,PO,Portugal (Madeira Is),6.33470790166032e-05,Africa,2019-08
Sp.,SP,Spain (Africa),0.00013274412892074912,Africa,2019-08
Alg.,AG,Algeria,9.500259220811268e-05,Africa,2019-08
,ML,Mali,0.00010770818737159595,Africa,2019-08
Burk.,UV,Burkina Faso,9.961081205137958e-05,Africa,2019-08
,TO,Togo,8.890582324588512e-05,Africa,2019-08
,GH,Ghana,8.32161067936373e-05,Africa,2019-08
C. d Iv.,IV,Cote d'Ivoire,7.303294979549966e-05,Africa,2019-08
Gui.,GV,Guinea,7.758520150231886e-05,Africa,2019-08
Sen.,SG,Senegal,0.00011736384649675996,Africa,2019-08
Gam.,GA,"Gambia, The",0.00011330792529100631,Africa,2019-08
Gui.-Bis.,PU,Guinea-Bissau,8.84084262570974e-05,Africa,2019-08
S. Leo.,SL,Sierra Leone,6.59983202016425e-05,Africa,2019-08
Liber.,LI,Liberia,6.043182809716145e-05,Africa,2019-08
,BN,Benin,9.1976886600422e-05,Africa,2019-08
Nig.,NI,Nigeria,9.245149635124063e-05,Africa,2019-08
Camer.,CM,Cameroon,7.971156138547845e-05,Africa,2019-08
Equa. Gui.,EK,Equatorial Guinea,7.367500221325932e-05,Africa,2019-08
S. To. & Prin.,TP,Sao Tome & Principe,8.065099774179558e-05,Africa,2019-08
,GB,Gabon,9.690598759372993e-05,Africa,2019-08
Rep. of the Congo,CF,Rep of the Congo,0.00013567526583940814,Africa,2019-08
Cen. Afr. Rep.,CT,Central African Rep,9.227793611910908e-05,Africa,2019-08
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00019246727457110163,Africa,2019-08
,CD,Chad,0.00010238873524010733,Africa,2019-09
Mal.,MI,Malawi,0.00020067471861128546,Africa,2019-09
Zam.,ZA,Zambia,0.0002260179383939904,Africa,2019-09
Zimb.,ZI,Zimbabwe,0.00016851395631731127,Africa,2019-09
Bots.,BC,Botswana,0.00012309316500335894,Africa,2019-09
Nam.,WA,Namibia,0.00011202056926011261,Africa,2019-09
Ang.,AO,Angola,0.00021980463521810737,Africa,2019-09
Buru.,BY,Burundi,0.00016223273107027404,Africa,2019-09
Rw.,RW,Rwanda,0.00013153933883831338,Africa,2019-09
S. Afr.,SF,South Africa,0.00010793574932628776,Africa,2019-09
Leso.,LT,Lesotho,0.00010003199604880692,Africa,2019-09
Swaz.,WZ,Swaziland,0.00015952211288588317,Africa,2019-09
May.,MF,Mayotte,7.68019190311778e-05,Africa,2019-09
,NG,Niger,9.391395243810783e-05,Africa,2019-09
,SU,Sudan,0.00011409988948404246,Africa,2019-09
,LY,Libya,8.068694077926884e-05,Africa,2019-09
,UU,Koualou Area,9.369363666921699e-05,Africa,2019-09
Tun.,TS,Tunisia,0.00010041029168523323,Africa,2019-09
,EG,Egypt,0.00010095385230153738,Africa,2019-09
,EG,Bir Tawil,0.00010761762903373376,Africa,2019-09
,SU,Halaib Triangle,9.625538046290095e-05,Africa,2019-09
Erit.,ER,Eritrea,0.00010555840831719721,Africa,2019-09
Eth.,ET,Ethiopia,8.294771547263328e-05,Africa,2019-09
Dji.,DJ,Djibouti,0.00010759389574633916,Africa,2019-09
Som.,SO,Somalia,8.067982906242682e-05,Africa,2019-09
S. Sudan,OD,South Sudan,0.00010307663408327285,Africa,2019-09
,UU,Abyei Area,0.00011793115821817105,Africa,2019-09
,KE,Kenya,8.551403549387225e-05,Africa,2019-09
Ug.,UG,Uganda,0.00010210038913545659,Africa,2019-09
Tanz.,TZ,Tanzania,0.00013859731820584827,Africa,2019-09
Moz.,MZ,Mozambique,0.0001918756814089531,Africa,2019-09
Como.,CN,Comoros,6.907998518917477e-05,Africa,2019-09
Madag.,MA,Madagascar,0.00011561109405655401,Africa,2019-09
C. Ver.,CV,Cabo Verde,7.000051771363659e-05,Africa,2019-09
W. Sah.,WI,Western Sahara,7.141636327987956e-05,Africa,2019-09
Maur.,MR,Mauritania,8.648936594849762e-05,Africa,2019-09
Mor.,MO,Morocco,9.529010247164376e-05,Africa,2019-09
Sp.,SP,Spain (Canary Is),6.67518766189747e-05,Africa,2019-09
Port.,PO,Portugal (Madeira Is),5.948236392260803e-05,Africa,2019-09
Sp.,SP,Spain (Africa),0.00013637182244296186,Africa,2019-09
Alg.,AG,Algeria,7.904037883544705e-05,Africa,2019-09
,ML,Mali,0.00010200206707567899,Africa,2019-09
Burk.,UV,Burkina Faso,0.00011726740368206384,Africa,2019-09
,TO,Togo,0.00011341259938569568,Africa,2019-09
,GH,Ghana,0.00010322009960445678,Africa,2019-09
C. d Iv.,IV,Cote d'Ivoire,9.42610790148547e-05,Africa,2019-09
Gui.,GV,Guinea,0.00010806190219551016,Africa,2019-09
Sen.,SG,Senegal,0.00011270840590067508,Africa,2019-09
Gam.,GA,"Gambia, The",0.000113989669861299,Africa,2019-09
Gui.-Bis.,PU,Guinea-Bissau,0.00011049079867819248,Africa,2019-09
S. Leo.,SL,Sierra Leone,9.427483174968188e-05,Africa,2019-09
Liber.,LI,Liberia,8.186121913302475e-05,Africa,2019-09
,BN,Benin,0.00011554823668899333,Africa,2019-09
Nig.,NI,Nigeria,0.00011278745821297195,Africa,2019-09
Camer.,CM,Cameroon,9.29843630134966e-05,Africa,2019-09
Equa. Gui.,EK,Equatorial Guinea,7.465954345384637e-05,Africa,2019-09
S. To. & Prin.,TP,Sao Tome & Principe,7.595540675244351e-05,Africa,2019-09
,GB,Gabon,9.135360974988964e-05,Africa,2019-09
Rep. of the Congo,CF,Rep of the Congo,0.00012138564536213354,Africa,2019-09
Cen. Afr. Rep.,CT,Central African Rep,0.00011085569181779067,Africa,2019-09
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00017834166633635308,Africa,2019-09
,CD,Chad,9.740662487352011e-05,Africa,2019-10
Mal.,MI,Malawi,0.000179816575570077,Africa,2019-10
Zam.,ZA,Zambia,0.00019513196168226868,Africa,2019-10
Zimb.,ZI,Zimbabwe,0.00017458632329236257,Africa,2019-10
Bots.,BC,Botswana,0.00013281961623192273,Africa,2019-10
Nam.,WA,Namibia,0.00010451157640556292,Africa,2019-10
Ang.,AO,Angola,0.0001726230225377025,Africa,2019-10
Buru.,BY,Burundi,0.00010779164362903563,Africa,2019-10
Rw.,RW,Rwanda,8.373083179628692e-05,Africa,2019-10
S. Afr.,SF,South Africa,9.637676091541686e-05,Africa,2019-10
Leso.,LT,Lesotho,9.036570214458166e-05,Africa,2019-10
Swaz.,WZ,Swaziland,0.00015707158459700793,Africa,2019-10
May.,MF,Mayotte,7.769572850562274e-05,Africa,2019-10
,NG,Niger,9.035531485411066e-05,Africa,2019-10
,SU,Sudan,0.00010351527303093341,Africa,2019-10
,LY,Libya,6.386103815987769e-05,Africa,2019-10
,UU,Koualou Area,0.00011553561960233256,Africa,2019-10
Tun.,TS,Tunisia,8.031399454348404e-05,Africa,2019-10
,EG,Egypt,8.332446622195014e-05,Africa,2019-10
,EG,Bir Tawil,9.327343993325497e-05,Africa,2019-10
,SU,Halaib Triangle,8.345538438331782e-05,Africa,2019-10
Erit.,ER,Eritrea,0.00010229766511797152,Africa,2019-10
Eth.,ET,Ethiopia,9.137586301671786e-05,Africa,2019-10
Dji.,DJ,Djibouti,8.559012081151177e-05,Africa,2019-10
Som.,SO,Somalia,7.174539341913577e-05,Africa,2019-10
S. Sudan,OD,South Sudan,0.00011391685949794551,Africa,2019-10
,UU,Abyei Area,0.00013092954161977703,Africa,2019-10
,KE,Kenya,7.167666584094287e-05,Africa,2019-10
Ug.,UG,Uganda,9.209302495175971e-05,Africa,2019-10
Tanz.,TZ,Tanzania,0.00010709474450479637,Africa,2019-10
Moz.,MZ,Mozambique,0.0001875940670645616,Africa,2019-10
Como.,CN,Comoros,7.272797578321762e-05,Africa,2019-10
Madag.,MA,Madagascar,0.00013857439679949813,Africa,2019-10
C. Ver.,CV,Cabo Verde,6.833628034641006e-05,Africa,2019-10
W. Sah.,WI,Western Sahara,6.324217555958063e-05,Africa,2019-10
Maur.,MR,Mauritania,7.74484933881391e-05,Africa,2019-10
Mor.,MO,Morocco,7.7703871811187e-05,Africa,2019-10
Sp.,SP,Spain (Canary Is),6.21259739405889e-05,Africa,2019-10
Port.,PO,Portugal (Madeira Is),5.2180466136707804e-05,Africa,2019-10
Sp.,SP,Spain (Africa),0.00010609293295788888,Africa,2019-10
Alg.,AG,Algeria,6.85426210703389e-05,Africa,2019-10
,ML,Mali,0.00010241698344252329,Africa,2019-10
Burk.,UV,Burkina Faso,0.00012877978155849634,Africa,2019-10
,TO,Togo,0.0001108534559313989,Africa,2019-10
,GH,Ghana,0.00011072735072734582,Africa,2019-10
C. d Iv.,IV,Cote d'Ivoire,0.00010635535436853034,Africa,2019-10
Gui.,GV,Guinea,0.00013466620658986696,Africa,2019-10
Sen.,SG,Senegal,0.00014362214108998853,Africa,2019-10
Gam.,GA,"Gambia, The",0.00014889394724186894,Africa,2019-10
Gui.-Bis.,PU,Guinea-Bissau,0.00014365861279951064,Africa,2019-10
S. Leo.,SL,Sierra Leone,0.00011685885080436655,Africa,2019-10
Liber.,LI,Liberia,9.617413403801326e-05,Africa,2019-10
,BN,Benin,0.00011478700732008205,Africa,2019-10
Nig.,NI,Nigeria,0.00011464069170062839,Africa,2019-10
Camer.,CM,Cameroon,8.752715339417986e-05,Africa,2019-10
Equa. Gui.,EK,Equatorial Guinea,6.697635082907756e-05,Africa,2019-10
S. To. & Prin.,TP,Sao Tome & Principe,7.631804650872558e-05,Africa,2019-10
,GB,Gabon,7.412474172906208e-05,Africa,2019-10
Rep. of the Congo,CF,Rep of the Congo,9.060021671776683e-05,Africa,2019-10
Cen. Afr. Rep.,CT,Central African Rep,0.00011113932743457984,Africa,2019-10
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00012105285872057312,Africa,2019-10
,CD,Chad,9.134731010044171e-05,Africa,2019-11
Mal.,MI,Malawi,0.00016433585223465653,Africa,2019-11
Zam.,ZA,Zambia,0.0001733037915812396,Africa,2019-11
Zimb.,ZI,Zimbabwe,0.0001534745400688179,Africa,2019-11
Bots.,BC,Botswana,0.00014221934369783285,Africa,2019-11
Nam.,WA,Namibia,0.00011228798466855927,Africa,2019-11
Ang.,AO,Angola,0.00015541197012978168,Africa,2019-11
Buru.,BY,Burundi,0.00010854537663391096,Africa,2019-11
Rw.,RW,Rwanda,0.00010072195054879017,Africa,2019-11
S. Afr.,SF,South Africa,9.950639837476661e-05,Africa,2019-11
Leso.,LT,Lesotho,9.858375529805988e-05,Africa,2019-11
Swaz.,WZ,Swaziland,0.0001642532927462764,Africa,2019-11
May.,MF,Mayotte,0.00010738833377887511,Africa,2019-11
,NG,Niger,6.816744157101787e-05,Africa,2019-11
,SU,Sudan,8.188721686736243e-05,Africa,2019-11
,LY,Libya,5.259040449932304e-05,Africa,2019-11
,UU,Koualou Area,0.00018761603860834565,Africa,2019-11
Tun.,TS,Tunisia,6.336851096039224e-05,Africa,2019-11
,EG,Egypt,7.075351718236366e-05,Africa,2019-11
,EG,Bir Tawil,5.932911749413158e-05,Africa,2019-11
,SU,Halaib Triangle,5.880977003180849e-05,Africa,2019-11
Erit.,ER,Eritrea,8.758834472281461e-05,Africa,2019-11
Eth.,ET,Ethiopia,9.373382430858395e-05,Africa,2019-11
Dji.,DJ,Djibouti,8.14125571667579e-05,Africa,2019-11
Som.,SO,Somalia,7.464250876522114e-05,Africa,2019-11
S. Sudan,OD,South Sudan,0.00015367271086782642,Africa,2019-11
,UU,Abyei Area,0.0001724395114758747,Africa,2019-11
,KE,Kenya,8.111327355233029e-05,Africa,2019-11
Ug.,UG,Uganda,0.00010998376592943513,Africa,2019-11
Tanz.,TZ,Tanzania,0.00011476217590655494,Africa,2019-11
Moz.,MZ,Mozambique,0.0001628727002469865,Africa,2019-11
Como.,CN,Comoros,8.26746333472391e-05,Africa,2019-11
Madag.,MA,Madagascar,0.00014197354887997036,Africa,2019-11
C. Ver.,CV,Cabo Verde,7.389059249696928e-05,Africa,2019-11
W. Sah.,WI,Western Sahara,4.778841400783374e-05,Africa,2019-11
Maur.,MR,Mauritania,6.215293694332209e-05,Africa,2019-11
Mor.,MO,Morocco,5.81776464073946e-05,Africa,2019-11
Sp.,SP,Spain (Canary Is),4.761942338293805e-05,Africa,2019-11
Port.,PO,Portugal (Madeira Is),4.3433698059362676e-05,Africa,2019-11
Sp.,SP,Spain (Africa),7.338433636204275e-05,Africa,2019-11
Alg.,AG,Algeria,5.317580337171048e-05,Africa,2019-11
,ML,Mali,8.891053958882362e-05,Africa,2019-11
Burk.,UV,Burkina Faso,0.00014066572233503821,Africa,2019-11
,TO,Togo,0.00015250157415925956,Africa,2019-11
,GH,Ghana,0.00016024231827546997,Africa,2019-11
C. d Iv.,IV,Cote d'Ivoire,0.000140350627043956,Africa,2019-11
Gui.,GV,Guinea,0.00019056338858191983,Africa,2019-11
Sen.,SG,Senegal,0.00017142891589701304,Africa,2019-11
Gam.,GA,"Gambia, The",0.00019714758347032132,Africa,2019-11
Gui.-Bis.,PU,Guinea-Bissau,0.00021200280669474717,Africa,2019-11
S. Leo.,SL,Sierra Leone,0.0001624102762158639,Africa,2019-11
Liber.,LI,Liberia,0.00013373686892334595,Africa,2019-11
,BN,Benin,0.00015225526899835193,Africa,2019-11
Nig.,NI,Nigeria,0.00015719940230192453,Africa,2019-11
Camer.,CM,Cameroon,0.00014624350596896337,Africa,2019-11
Equa. Gui.,EK,Equatorial Guinea,0.00012398380390101415,Africa,2019-11
S. To. & Prin.,TP,Sao Tome & Principe,0.000107553603296624,Africa,2019-11
,GB,Gabon,0.00012587597231353677,Africa,2019-11
Rep. of the Congo,CF,Rep of the Congo,0.00013708334310480507,Africa,2019-11
Cen. Afr. Rep.,CT,Central African Rep,0.00017172349726501438,Africa,2019-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00014673693562468435,Africa,2019-11
,CD,Chad,7.896232344313745e-05,Africa,2019-12
Mal.,MI,Malawi,0.00010767748975863573,Africa,2019-12
Zam.,ZA,Zambia,0.00011187531936629768,Africa,2019-12
Zimb.,ZI,Zimbabwe,0.00013399906559154718,Africa,2019-12
Bots.,BC,Botswana,0.00014306470516960675,Africa,2019-12
Nam.,WA,Namibia,0.00011397914259315784,Africa,2019-12
Ang.,AO,Angola,0.00011598829097170874,Africa,2019-12
